forecast_generated_at,forecast_horizon_hours,timestamp,weather_zone,ghi_wm2,dni_wm2,dhi_wm2,temperature_c,cloud_cover_pct,rainfall_mm,wind_speed_ms,weather_quality_flag
2026-06-13T18:00:00+05:30,50,2026-06-15T20:45:00+05:30,PUNE_WEST,0,0.0,0.0,22.2,18.7,0.0,2.2,GOOD
2026-06-13T18:00:00+05:30,51,2026-06-15T21:00:00+05:30,PUNE_WEST,0,0.0,0.0,21.2,18.2,0.0,2.0,GOOD
2026-06-13T18:00:00+05:30,51,2026-06-15T21:15:00+05:30,PUNE_WEST,0,0.0,0.0,22.0,17.8,0.0,3.3,GOOD
2026-06-13T18:00:00+05:30,51,2026-06-15T21:30:00+05:30,PUNE_WEST,0,0.0,0.0,21.7,15.9,0.0,3.1,GOOD
2026-06-13T18:00:00+05:30,51,2026-06-15T21:45:00+05:30,PUNE_WEST,0,0.0,0.0,22.0,14.9,0.0,2.7,GOOD
2026-06-13T18:00:00+05:30,52,2026-06-15T22:00:00+05:30,PUNE_WEST,0,0.0,0.0,22.3,16.2,0.0,2.8,GOOD
2026-06-13T18:00:00+05:30,52,2026-06-15T22:15:00+05:30,PUNE_WEST,0,0.0,0.0,23.3,13.5,0.0,3.0,GOOD
2026-06-13T18:00:00+05:30,52,2026-06-15T22:30:00+05:30,PUNE_WEST,0,0.0,0.0,22.5,15.9,0.0,2.4,GOOD
2026-06-13T18:00:00+05:30,52,2026-06-15T22:45:00+05:30,PUNE_WEST,0,0.0,0.0,20.8,15.1,0.0,1.9,GOOD
2026-06-13T18:00:00+05:30,53,2026-06-15T23:00:00+05:30,PUNE_WEST,0,0.0,0.0,21.8,12.8,0.0,2.3,GOOD
2026-06-13T18:00:00+05:30,53,2026-06-15T23:15:00+05:30,PUNE_WEST,0,0.0,0.0,21.5,11.9,0.0,3.4,GOOD
2026-06-13T18:00:00+05:30,53,2026-06-15T23:30:00+05:30,PUNE_WEST,0,0.0,0.0,21.5,12.3,0.0,2.4,GOOD
2026-06-13T18:00:00+05:30,53,2026-06-15T23:45:00+05:30,PUNE_WEST,0,0.0,0.0,21.1,9.9,0.0,2.9,GOOD
2026-06-13T18:00:00+05:30,54,2026-06-16T00:00:00+05:30,PUNE_WEST,0,0.0,0.0,20,41.7,0.0,4.2,GOOD
2026-06-13T18:00:00+05:30,54,2026-06-16T00:15:00+05:30,PUNE_WEST,0,0.0,0.0,20,41.6,0.0,4.0,GOOD
2026-06-13T18:00:00+05:30,54,2026-06-16T00:30:00+05:30,PUNE_WEST,0,0.0,0.0,21.6,40.2,0.0,2.6,GOOD
2026-06-13T18:00:00+05:30,54,2026-06-16T00:45:00+05:30,PUNE_WEST,0,0.0,0.0,20.5,41.0,0.0,4.5,GOOD
2026-06-13T18:00:00+05:30,55,2026-06-16T01:00:00+05:30,PUNE_WEST,0,0.0,0.0,20.1,41.0,0.0,3.2,GOOD
2026-06-13T18:00:00+05:30,55,2026-06-16T01:15:00+05:30,PUNE_WEST,0,0.0,0.0,20.4,42.3,0.0,3.3,GOOD
2026-06-13T18:00:00+05:30,55,2026-06-16T01:30:00+05:30,PUNE_WEST,0,0.0,0.0,20,43.3,0.0,3.8,GOOD
2026-06-13T18:00:00+05:30,55,2026-06-16T01:45:00+05:30,PUNE_WEST,0,0.0,0.0,20.6,42.6,0.0,2.6,GOOD
2026-06-13T18:00:00+05:30,56,2026-06-16T02:00:00+05:30,PUNE_WEST,0,0.0,0.0,21.3,43.5,0.0,3.1,GOOD
2026-06-13T18:00:00+05:30,56,2026-06-16T02:15:00+05:30,PUNE_WEST,0,0.0,0.0,20.6,42.5,0.0,3.0,GOOD
2026-06-13T18:00:00+05:30,56,2026-06-16T02:30:00+05:30,PUNE_WEST,0,0.0,0.0,21.0,44.6,0.0,3.9,GOOD
2026-06-13T18:00:00+05:30,56,2026-06-16T02:45:00+05:30,PUNE_WEST,0,0.0,0.0,20.8,42.3,0.0,3.9,GOOD
2026-06-13T18:00:00+05:30,57,2026-06-16T03:00:00+05:30,PUNE_WEST,0,0.0,0.0,21.9,44.1,0.0,3.7,GOOD
2026-06-13T18:00:00+05:30,57,2026-06-16T03:15:00+05:30,PUNE_WEST,0,0.0,0.0,20.0,45.0,0.0,4.1,GOOD
2026-06-13T18:00:00+05:30,57,2026-06-16T03:30:00+05:30,PUNE_WEST,0,0.0,0.0,20.2,44.1,0.0,3.4,GOOD
2026-06-13T18:00:00+05:30,57,2026-06-16T03:45:00+05:30,PUNE_WEST,0,0.0,0.0,20,41.4,0.0,2.7,GOOD
2026-06-13T18:00:00+05:30,58,2026-06-16T04:00:00+05:30,PUNE_WEST,0,0.0,0.0,20.1,39.4,0.0,2.5,GOOD
2026-06-13T18:00:00+05:30,58,2026-06-16T04:15:00+05:30,PUNE_WEST,0,0.0,0.0,20.9,40.0,0.0,2.4,GOOD
2026-06-13T18:00:00+05:30,58,2026-06-16T04:30:00+05:30,PUNE_WEST,0,0.0,0.0,20.8,40.3,0.0,3.7,GOOD
2026-06-13T18:00:00+05:30,58,2026-06-16T04:45:00+05:30,PUNE_WEST,0,0.0,0.0,20,38.3,0.0,2.9,GOOD
2026-06-13T18:00:00+05:30,59,2026-06-16T05:00:00+05:30,PUNE_WEST,0,0.0,0.0,21.5,35.2,0.0,3.6,GOOD
2026-06-13T18:00:00+05:30,59,2026-06-16T05:15:00+05:30,PUNE_WEST,0,0.0,0.0,21.8,37.2,0.0,2.8,GOOD
2026-06-13T18:00:00+05:30,59,2026-06-16T05:30:00+05:30,PUNE_WEST,0,0.0,0.0,21.6,33.4,0.0,3.3,GOOD
2026-06-13T18:00:00+05:30,59,2026-06-16T05:45:00+05:30,PUNE_WEST,0,0.0,0.0,21.1,35.3,0.0,3.2,GOOD
2026-06-13T18:00:00+05:30,60,2026-06-16T06:00:00+05:30,PUNE_WEST,0,0.0,0.0,22.2,33.5,0.0,2.7,GOOD
2026-06-13T18:00:00+05:30,60,2026-06-16T06:15:00+05:30,PUNE_WEST,29.3,150.2,11.0,22.8,35.7,0.0,2.9,GOOD
2026-06-13T18:00:00+05:30,60,2026-06-16T06:30:00+05:30,PUNE_WEST,68.2,355.0,24.9,23.0,34.2,0.0,3.5,GOOD
2026-06-13T18:00:00+05:30,60,2026-06-16T06:45:00+05:30,PUNE_WEST,114.1,431.5,43.8,24.2,37.3,0.0,3.2,GOOD
2026-06-13T18:00:00+05:30,61,2026-06-16T07:00:00+05:30,PUNE_WEST,177.2,492.6,69.0,23.2,38.2,0.0,2.6,GOOD
2026-06-13T18:00:00+05:30,61,2026-06-16T07:15:00+05:30,PUNE_WEST,214.5,479.3,82.3,24.0,37.2,0.0,3.0,GOOD
2026-06-13T18:00:00+05:30,61,2026-06-16T07:30:00+05:30,PUNE_WEST,271.2,496.1,106.6,24.6,38.9,0.0,2.7,GOOD
2026-06-13T18:00:00+05:30,61,2026-06-16T07:45:00+05:30,PUNE_WEST,322.8,525.9,119.5,24.9,35.0,0.0,3.3,GOOD
2026-06-13T18:00:00+05:30,62,2026-06-16T08:00:00+05:30,PUNE_WEST,368.9,524.8,137.7,26.1,35.6,0.0,2.1,GOOD
2026-06-13T18:00:00+05:30,62,2026-06-16T08:15:00+05:30,PUNE_WEST,423.8,520.7,167.2,26.3,39.1,0.0,3.9,GOOD
2026-06-13T18:00:00+05:30,62,2026-06-16T08:30:00+05:30,PUNE_WEST,481.2,503.0,207.8,26.5,45.3,0.0,3.3,GOOD
2026-06-13T18:00:00+05:30,62,2026-06-16T08:45:00+05:30,PUNE_WEST,509.7,496.3,215.5,27.4,43.8,0.0,3.0,GOOD
2026-06-13T18:00:00+05:30,63,2026-06-16T09:00:00+05:30,PUNE_WEST,543.1,485.6,232.5,27.2,44.7,0.0,3.4,GOOD
2026-06-13T18:00:00+05:30,63,2026-06-16T09:15:00+05:30,PUNE_WEST,619.8,516.2,266.4,28.1,45.0,0.0,3.4,GOOD
2026-06-13T18:00:00+05:30,63,2026-06-16T09:30:00+05:30,PUNE_WEST,648.5,504.0,282.1,28.5,45.8,0.0,3.8,GOOD
2026-06-13T18:00:00+05:30,63,2026-06-16T09:45:00+05:30,PUNE_WEST,699.4,516.4,303.3,27.5,45.6,0.0,3.1,GOOD
2026-06-13T18:00:00+05:30,64,2026-06-16T10:00:00+05:30,PUNE_WEST,737.0,516.6,321.5,27.9,46.0,0.0,3.3,GOOD
2026-06-13T18:00:00+05:30,64,2026-06-16T10:15:00+05:30,PUNE_WEST,764.8,527.9,322.2,29.2,43.6,0.0,2.5,GOOD
2026-06-13T18:00:00+05:30,64,2026-06-16T10:30:00+05:30,PUNE_WEST,806.0,531.6,343.8,28.8,44.4,0.0,3.8,GOOD
2026-06-13T18:00:00+05:30,64,2026-06-16T10:45:00+05:30,PUNE_WEST,802.8,486.9,365.8,29.4,49.3,0.0,3.9,GOOD
2026-06-13T18:00:00+05:30,65,2026-06-16T11:00:00+05:30,PUNE_WEST,821.8,479.9,379.1,28.7,50.2,0.0,4.1,GOOD
2026-06-13T18:00:00+05:30,65,2026-06-16T11:15:00+05:30,PUNE_WEST,839.3,477.2,389.0,29.3,50.6,0.0,3.4,GOOD
2026-06-13T18:00:00+05:30,65,2026-06-16T11:30:00+05:30,PUNE_WEST,891.0,515.0,395.8,29.5,47.4,0.0,3.0,GOOD
2026-06-13T18:00:00+05:30,65,2026-06-16T11:45:00+05:30,PUNE_WEST,917.7,522.9,407.6,29.7,47.4,0.0,2.8,GOOD
2026-06-13T18:00:00+05:30,66,2026-06-16T12:00:00+05:30,PUNE_WEST,915.1,517.2,405.0,29.1,47.1,0.0,2.9,GOOD
2026-06-13T18:00:00+05:30,66,2026-06-16T12:15:00+05:30,PUNE_WEST,910.7,503.5,410.7,31.2,48.5,0.0,2.7,GOOD
2026-06-13T18:00:00+05:30,66,2026-06-16T12:30:00+05:30,PUNE_WEST,930.5,533.6,398.9,31.1,44.8,0.0,3.2,GOOD
2026-06-13T18:00:00+05:30,66,2026-06-16T12:45:00+05:30,PUNE_WEST,926.4,525.8,402.8,30.8,45.8,0.0,3.4,GOOD
2026-06-13T18:00:00+05:30,67,2026-06-16T13:00:00+05:30,PUNE_WEST,910.1,509.9,404.5,29.9,47.4,0.0,4.1,GOOD
2026-06-13T18:00:00+05:30,67,2026-06-16T13:15:00+05:30,PUNE_WEST,904.7,513.6,399.6,29.8,46.9,0.0,3.0,GOOD
2026-06-13T18:00:00+05:30,67,2026-06-16T13:30:00+05:30,PUNE_WEST,910.3,523.8,401.3,30.3,46.8,0.0,3.0,GOOD
2026-06-13T18:00:00+05:30,67,2026-06-16T13:45:00+05:30,PUNE_WEST,898.9,534.6,387.5,29.9,45.2,0.0,3.2,GOOD
2026-06-13T18:00:00+05:30,68,2026-06-16T14:00:00+05:30,PUNE_WEST,865.5,510.3,386.9,30.7,47.8,0.0,3.0,GOOD
2026-06-13T18:00:00+05:30,68,2026-06-16T14:15:00+05:30,PUNE_WEST,843.1,513.6,372.9,30.4,47.0,0.0,4.0,GOOD
2026-06-13T18:00:00+05:30,68,2026-06-16T14:30:00+05:30,PUNE_WEST,839.8,533.4,365.2,29.8,45.8,0.0,3.1,GOOD
2026-06-13T18:00:00+05:30,68,2026-06-16T14:45:00+05:30,PUNE_WEST,764.7,474.9,355.9,29.5,50.9,0.0,3.5,GOOD
2026-06-13T18:00:00+05:30,69,2026-06-16T15:00:00+05:30,PUNE_WEST,734.0,472.7,342.2,28.7,51.0,0.0,3.5,GOOD
2026-06-13T18:00:00+05:30,69,2026-06-16T15:15:00+05:30,PUNE_WEST,687.0,443.5,334.9,29.5,54.6,0.0,2.7,GOOD
2026-06-13T18:00:00+05:30,69,2026-06-16T15:30:00+05:30,PUNE_WEST,628.9,414.6,315.6,28.7,57.0,0.0,2.8,GOOD
2026-06-13T18:00:00+05:30,69,2026-06-16T15:45:00+05:30,PUNE_WEST,590.0,416.5,292.1,28.2,55.9,0.0,3.5,GOOD
2026-06-13T18:00:00+05:30,70,2026-06-16T16:00:00+05:30,PUNE_WEST,567.6,432.1,277.2,28.2,54.7,0.0,4.1,GOOD
2026-06-13T18:00:00+05:30,70,2026-06-16T16:15:00+05:30,PUNE_WEST,513.5,429.9,244.1,28.4,52.6,0.0,3.8,GOOD
2026-06-13T18:00:00+05:30,70,2026-06-16T16:30:00+05:30,PUNE_WEST,476.1,429.5,227.5,27.6,53.0,0.0,2.4,GOOD
2026-06-13T18:00:00+05:30,70,2026-06-16T16:45:00+05:30,PUNE_WEST,444.1,459.6,200.8,27.9,48.7,0.0,3.5,GOOD
2026-06-13T18:00:00+05:30,71,2026-06-16T17:00:00+05:30,PUNE_WEST,370.8,411.5,174.1,26.3,51.6,0.0,2.3,GOOD
2026-06-13T18:00:00+05:30,71,2026-06-16T17:15:00+05:30,PUNE_WEST,360.4,464.2,163.1,26.2,48.7,0.0,3.9,GOOD
2026-06-13T18:00:00+05:30,71,2026-06-16T17:30:00+05:30,PUNE_WEST,273.7,390.7,128.7,26.3,51.7,0.0,3.7,GOOD
2026-06-13T18:00:00+05:30,71,2026-06-16T17:45:00+05:30,PUNE_WEST,249.7,419.5,117.1,26.3,51.5,0.0,3.3,GOOD
2026-06-13T18:00:00+05:30,72,2026-06-16T18:00:00+05:30,PUNE_WEST,197.4,402.4,92.8,24.8,51.7,0.0,4.7,GOOD
2026-06-13T18:00:00+05:30,72,2026-06-16T18:15:00+05:30,PUNE_WEST,142.7,364.9,68.4,24.9,53.3,0.0,3.1,GOOD
2026-06-13T18:00:00+05:30,72,2026-06-16T18:30:00+05:30,PUNE_WEST,85.6,301.9,41.4,24.3,53.9,0.0,3.6,GOOD
2026-06-13T18:00:00+05:30,72,2026-06-16T18:45:00+05:30,PUNE_WEST,60.9,266.6,28.4,24.6,51.1,0.0,4.5,GOOD
2026-06-13T18:00:00+05:30,73,2026-06-16T19:00:00+05:30,PUNE_WEST,22.0,97.1,10.2,23.2,50.4,0.0,3.6,GOOD
2026-06-13T18:00:00+05:30,73,2026-06-16T19:15:00+05:30,PUNE_WEST,0,0.0,0.0,22.8,51.6,0.0,4.0,GOOD
2026-06-13T18:00:00+05:30,73,2026-06-16T19:30:00+05:30,PUNE_WEST,0,0.0,0.0,22.9,51.1,0.0,3.3,GOOD
2026-06-13T18:00:00+05:30,73,2026-06-16T19:45:00+05:30,PUNE_WEST,0,0.0,0.0,22.4,46.9,0.0,3.5,GOOD
2026-06-13T18:00:00+05:30,74,2026-06-16T20:00:00+05:30,PUNE_WEST,0,0.0,0.0,21.5,47.3,0.0,3.3,GOOD
2026-06-13T18:00:00+05:30,74,2026-06-16T20:15:00+05:30,PUNE_WEST,0,0.0,0.0,21.5,50.4,0.0,3.3,GOOD
2026-06-13T18:00:00+05:30,74,2026-06-16T20:30:00+05:30,PUNE_WEST,0,0.0,0.0,20.9,52.3,0.0,2.8,GOOD
2026-06-13T18:00:00+05:30,74,2026-06-16T20:45:00+05:30,PUNE_WEST,0,0.0,0.0,21.3,48.4,0.0,3.7,GOOD
2026-06-13T18:00:00+05:30,75,2026-06-16T21:00:00+05:30,PUNE_WEST,0,0.0,0.0,21.3,49.3,0.0,3.4,GOOD
2026-06-13T18:00:00+05:30,75,2026-06-16T21:15:00+05:30,PUNE_WEST,0,0.0,0.0,20.1,46.6,0.0,3.2,GOOD
2026-06-13T18:00:00+05:30,75,2026-06-16T21:30:00+05:30,PUNE_WEST,0,0.0,0.0,21.4,42.0,0.0,3.3,GOOD
2026-06-13T18:00:00+05:30,75,2026-06-16T21:45:00+05:30,PUNE_WEST,0,0.0,0.0,21.0,41.4,0.0,3.7,GOOD
2026-06-13T18:00:00+05:30,76,2026-06-16T22:00:00+05:30,PUNE_WEST,0,0.0,0.0,21.8,43.4,0.0,3.6,GOOD
2026-06-13T18:00:00+05:30,76,2026-06-16T22:15:00+05:30,PUNE_WEST,0,0.0,0.0,20.8,43.2,0.0,3.7,GOOD
2026-06-13T18:00:00+05:30,76,2026-06-16T22:30:00+05:30,PUNE_WEST,0,0.0,0.0,20,42.9,0.0,4.7,GOOD
2026-06-13T18:00:00+05:30,76,2026-06-16T22:45:00+05:30,PUNE_WEST,0,0.0,0.0,20,41.3,0.0,2.8,GOOD
2026-06-13T18:00:00+05:30,77,2026-06-16T23:00:00+05:30,PUNE_WEST,0,0.0,0.0,21.4,39.8,0.0,3.0,GOOD
2026-06-13T18:00:00+05:30,77,2026-06-16T23:15:00+05:30,PUNE_WEST,0,0.0,0.0,20.9,40.3,0.0,2.8,GOOD
2026-06-13T18:00:00+05:30,77,2026-06-16T23:30:00+05:30,PUNE_WEST,0,0.0,0.0,20.8,40.3,0.0,2.1,GOOD
2026-06-13T18:00:00+05:30,77,2026-06-16T23:45:00+05:30,PUNE_WEST,0,0.0,0.0,20.5,37.4,0.0,2.7,GOOD
2026-06-13T18:00:00+05:30,6,2026-06-14T00:00:00+05:30,PUNE_CENTRAL,0,0.0,0.0,20.0,40.8,0.0,3.3,GOOD
2026-06-13T18:00:00+05:30,6,2026-06-14T00:15:00+05:30,PUNE_CENTRAL,0,0.0,0.0,21.5,39.9,0.0,2.3,GOOD
2026-06-13T18:00:00+05:30,6,2026-06-14T00:30:00+05:30,PUNE_CENTRAL,0,0.0,0.0,21.3,42.0,0.0,3.2,GOOD
2026-06-13T18:00:00+05:30,6,2026-06-14T00:45:00+05:30,PUNE_CENTRAL,0,0.0,0.0,20.3,43.6,0.0,3.4,GOOD
2026-06-13T18:00:00+05:30,7,2026-06-14T01:00:00+05:30,PUNE_CENTRAL,0,0.0,0.0,21.1,44.4,0.0,2.4,GOOD
2026-06-13T18:00:00+05:30,7,2026-06-14T01:15:00+05:30,PUNE_CENTRAL,0,0.0,0.0,20.7,42.8,0.0,3.2,GOOD
2026-06-13T18:00:00+05:30,7,2026-06-14T01:30:00+05:30,PUNE_CENTRAL,0,0.0,0.0,20,41.2,0.0,3.9,GOOD
2026-06-13T18:00:00+05:30,7,2026-06-14T01:45:00+05:30,PUNE_CENTRAL,0,0.0,0.0,21.0,43.5,0.0,3.4,GOOD
2026-06-13T18:00:00+05:30,8,2026-06-14T02:00:00+05:30,PUNE_CENTRAL,0,0.0,0.0,20.0,45.7,0.0,3.7,GOOD
2026-06-13T18:00:00+05:30,8,2026-06-14T02:15:00+05:30,PUNE_CENTRAL,0,0.0,0.0,20,43.7,0.0,3.1,GOOD
2026-06-13T18:00:00+05:30,8,2026-06-14T02:30:00+05:30,PUNE_CENTRAL,0,0.0,0.0,20.3,44.7,0.0,2.9,GOOD
2026-06-13T18:00:00+05:30,8,2026-06-14T02:45:00+05:30,PUNE_CENTRAL,0,0.0,0.0,20,46.7,0.0,3.4,GOOD
2026-06-13T18:00:00+05:30,9,2026-06-14T03:00:00+05:30,PUNE_CENTRAL,0,0.0,0.0,20,47.8,0.0,2.9,GOOD
2026-06-13T18:00:00+05:30,9,2026-06-14T03:15:00+05:30,PUNE_CENTRAL,0,0.0,0.0,20.0,46.8,0.0,2.5,GOOD
2026-06-13T18:00:00+05:30,9,2026-06-14T03:30:00+05:30,PUNE_CENTRAL,0,0.0,0.0,20,42.2,0.0,3.9,GOOD
2026-06-13T18:00:00+05:30,9,2026-06-14T03:45:00+05:30,PUNE_CENTRAL,0,0.0,0.0,20,41.9,0.0,3.5,GOOD
2026-06-13T18:00:00+05:30,10,2026-06-14T04:00:00+05:30,PUNE_CENTRAL,0,0.0,0.0,20.6,41.8,0.0,2.2,GOOD
2026-06-13T18:00:00+05:30,10,2026-06-14T04:15:00+05:30,PUNE_CENTRAL,0,0.0,0.0,20.5,43.0,0.0,3.5,GOOD
2026-06-13T18:00:00+05:30,10,2026-06-14T04:30:00+05:30,PUNE_CENTRAL,0,0.0,0.0,21.0,45.5,0.0,3.5,GOOD
2026-06-13T18:00:00+05:30,10,2026-06-14T04:45:00+05:30,PUNE_CENTRAL,0,0.0,0.0,20.6,42.6,0.0,3.8,GOOD
2026-06-13T18:00:00+05:30,11,2026-06-14T05:00:00+05:30,PUNE_CENTRAL,0,0.0,0.0,21.0,47.3,0.0,3.6,GOOD
2026-06-13T18:00:00+05:30,11,2026-06-14T05:15:00+05:30,PUNE_CENTRAL,0,0.0,0.0,20,47.8,0.0,2.4,GOOD
2026-06-13T18:00:00+05:30,11,2026-06-14T05:30:00+05:30,PUNE_CENTRAL,0,0.0,0.0,21.1,47.6,0.0,3.6,GOOD
2026-06-13T18:00:00+05:30,11,2026-06-14T05:45:00+05:30,PUNE_CENTRAL,0,0.0,0.0,22.1,42.6,0.0,2.9,GOOD
2026-06-13T18:00:00+05:30,12,2026-06-14T06:00:00+05:30,PUNE_CENTRAL,0,0.0,0.0,22.4,39.9,0.0,2.9,GOOD
2026-06-13T18:00:00+05:30,12,2026-06-14T06:15:00+05:30,PUNE_CENTRAL,36.8,185.6,14.2,23.1,37.5,0.0,2.7,GOOD
2026-06-13T18:00:00+05:30,12,2026-06-14T06:30:00+05:30,PUNE_CENTRAL,88.0,457.4,32.3,22.9,34.4,0.0,2.9,GOOD
2026-06-13T18:00:00+05:30,12,2026-06-14T06:45:00+05:30,PUNE_CENTRAL,120.8,474.6,42.5,25.3,31.9,0.0,2.7,GOOD
2026-06-13T18:00:00+05:30,13,2026-06-14T07:00:00+05:30,PUNE_CENTRAL,174.5,502.6,63.0,23.8,33.5,0.0,3.6,GOOD
2026-06-13T18:00:00+05:30,13,2026-06-14T07:15:00+05:30,PUNE_CENTRAL,207.4,483.7,72.8,24.7,31.8,0.0,2.7,GOOD
2026-06-13T18:00:00+05:30,13,2026-06-14T07:30:00+05:30,PUNE_CENTRAL,284.8,539.8,104.4,24.2,34.4,0.0,3.8,GOOD
2026-06-13T18:00:00+05:30,13,2026-06-14T07:45:00+05:30,PUNE_CENTRAL,316.1,494.8,123.6,25.3,38.5,0.0,3.9,GOOD
2026-06-13T18:00:00+05:30,14,2026-06-14T08:00:00+05:30,PUNE_CENTRAL,372.2,493.3,153.7,26.3,42.2,0.0,3.1,GOOD
2026-06-13T18:00:00+05:30,14,2026-06-14T08:15:00+05:30,PUNE_CENTRAL,429.3,497.1,183.1,26.6,44.4,0.0,3.2,GOOD
2026-06-13T18:00:00+05:30,14,2026-06-14T08:30:00+05:30,PUNE_CENTRAL,460.3,468.7,204.4,26.1,47.4,0.0,4.5,GOOD
2026-06-13T18:00:00+05:30,14,2026-06-14T08:45:00+05:30,PUNE_CENTRAL,495.1,449.1,227.9,27.8,50.1,0.0,2.4,GOOD
2026-06-13T18:00:00+05:30,15,2026-06-14T09:00:00+05:30,PUNE_CENTRAL,546.2,459.2,251.4,26.4,50.1,0.0,2.6,GOOD
2026-06-13T18:00:00+05:30,15,2026-06-14T09:15:00+05:30,PUNE_CENTRAL,579.6,439.7,277.7,27.7,53.2,0.0,3.4,GOOD
2026-06-13T18:00:00+05:30,15,2026-06-14T09:30:00+05:30,PUNE_CENTRAL,653.1,490.6,295.5,27.4,48.7,0.0,3.0,GOOD
2026-06-13T18:00:00+05:30,15,2026-06-14T09:45:00+05:30,PUNE_CENTRAL,684.3,486.7,310.1,29.1,48.9,0.0,3.4,GOOD
2026-06-13T18:00:00+05:30,16,2026-06-14T10:00:00+05:30,PUNE_CENTRAL,708.9,474.6,326.5,28.7,50.1,0.0,3.8,GOOD
2026-06-13T18:00:00+05:30,16,2026-06-14T10:15:00+05:30,PUNE_CENTRAL,767.4,509.1,339.7,28.4,47.1,0.0,4.2,GOOD
2026-06-13T18:00:00+05:30,16,2026-06-14T10:30:00+05:30,PUNE_CENTRAL,792.7,513.4,345.5,29.6,46.0,0.0,2.8,GOOD
2026-06-13T18:00:00+05:30,16,2026-06-14T10:45:00+05:30,PUNE_CENTRAL,848.9,529.6,372.8,28.6,46.5,0.0,3.3,GOOD
2026-06-13T18:00:00+05:30,17,2026-06-14T11:00:00+05:30,PUNE_CENTRAL,854.5,539.4,356.4,29.4,42.8,0.0,3.2,GOOD
2026-06-13T18:00:00+05:30,17,2026-06-14T11:15:00+05:30,PUNE_CENTRAL,886.6,552.0,365.2,30.7,42.0,0.0,2.8,GOOD
2026-06-13T18:00:00+05:30,17,2026-06-14T11:30:00+05:30,PUNE_CENTRAL,928.9,565.3,385.0,30.4,42.4,0.0,3.6,GOOD
2026-06-13T18:00:00+05:30,17,2026-06-14T11:45:00+05:30,PUNE_CENTRAL,932.6,554.4,391.3,29.9,43.3,0.0,4.2,GOOD
2026-06-13T18:00:00+05:30,18,2026-06-14T12:00:00+05:30,PUNE_CENTRAL,934.3,554.1,387.6,30.0,42.5,0.0,3.1,GOOD
2026-06-13T18:00:00+05:30,18,2026-06-14T12:15:00+05:30,PUNE_CENTRAL,952.1,565.9,389.9,29.7,41.6,0.0,3.2,GOOD
2026-06-13T18:00:00+05:30,18,2026-06-14T12:30:00+05:30,PUNE_CENTRAL,941.3,560.7,382.7,30.9,41.1,0.0,3.4,GOOD
2026-06-13T18:00:00+05:30,18,2026-06-14T12:45:00+05:30,PUNE_CENTRAL,955.3,567.4,390.4,29.9,41.4,0.0,3.8,GOOD
2026-06-13T18:00:00+05:30,19,2026-06-14T13:00:00+05:30,PUNE_CENTRAL,937.8,531.1,411.4,30.1,46.4,0.0,3.5,GOOD
2026-06-13T18:00:00+05:30,19,2026-06-14T13:15:00+05:30,PUNE_CENTRAL,916.5,516.0,409.3,30.9,47.8,0.0,3.4,GOOD
2026-06-13T18:00:00+05:30,19,2026-06-14T13:30:00+05:30,PUNE_CENTRAL,907.2,521.4,400.8,29.6,47.0,0.0,4.6,GOOD
2026-06-13T18:00:00+05:30,19,2026-06-14T13:45:00+05:30,PUNE_CENTRAL,888.5,527.6,384.3,30.4,45.4,0.0,3.6,GOOD
2026-06-13T18:00:00+05:30,20,2026-06-14T14:00:00+05:30,PUNE_CENTRAL,846.1,507.3,370.9,30.0,46.4,0.0,2.8,GOOD
2026-06-13T18:00:00+05:30,20,2026-06-14T14:15:00+05:30,PUNE_CENTRAL,859.3,537.1,368.3,30.6,44.8,0.0,3.2,GOOD
2026-06-13T18:00:00+05:30,20,2026-06-14T14:30:00+05:30,PUNE_CENTRAL,822.8,522.7,358.4,29.3,45.9,0.0,3.3,GOOD
2026-06-13T18:00:00+05:30,20,2026-06-14T14:45:00+05:30,PUNE_CENTRAL,749.1,460.2,353.7,29.9,52.0,0.0,3.3,GOOD
2026-06-13T18:00:00+05:30,21,2026-06-14T15:00:00+05:30,PUNE_CENTRAL,731.2,465.1,346.7,29.1,52.3,0.0,3.0,GOOD
2026-06-13T18:00:00+05:30,21,2026-06-14T15:15:00+05:30,PUNE_CENTRAL,683.9,460.3,319.5,29.7,51.2,0.0,3.5,GOOD
2026-06-13T18:00:00+05:30,21,2026-06-14T15:30:00+05:30,PUNE_CENTRAL,659.2,468.7,306.0,28.0,50.7,0.0,3.6,GOOD
2026-06-13T18:00:00+05:30,21,2026-06-14T15:45:00+05:30,PUNE_CENTRAL,622.4,459.5,294.9,29.0,52.3,0.0,3.8,GOOD
2026-06-13T18:00:00+05:30,22,2026-06-14T16:00:00+05:30,PUNE_CENTRAL,581.8,467.5,268.8,27.3,50.3,0.0,2.9,GOOD
2026-06-13T18:00:00+05:30,22,2026-06-14T16:15:00+05:30,PUNE_CENTRAL,529.3,451.5,247.7,28.7,51.3,0.0,2.9,GOOD
2026-06-13T18:00:00+05:30,22,2026-06-14T16:30:00+05:30,PUNE_CENTRAL,490.9,454.6,229.1,27.7,51.1,0.0,3.5,GOOD
2026-06-13T18:00:00+05:30,22,2026-06-14T16:45:00+05:30,PUNE_CENTRAL,444.9,454.9,205.5,28.4,50.3,0.0,3.9,GOOD
2026-06-13T18:00:00+05:30,23,2026-06-14T17:00:00+05:30,PUNE_CENTRAL,382.9,438.0,175.0,26.8,49.5,0.0,3.6,GOOD
