timestamp,weather_zone,ghi_wm2,dni_wm2,dhi_wm2,temperature_c,cloud_cover_pct,rainfall_mm,wind_speed_ms,weather_quality_flag
2026-06-01T20:30:00+05:30,PUNE_WEST,0.0,0.0,0.0,21.1,54.2,0.0,3.6,GOOD
2026-06-01T20:45:00+05:30,PUNE_WEST,0.0,0.0,0.0,21.0,51.2,0.0,2.6,GOOD
2026-06-01T21:00:00+05:30,PUNE_WEST,0.0,0.0,0.0,20.7,53.1,0.0,4.5,GOOD
2026-06-01T21:15:00+05:30,PUNE_WEST,0.0,0.0,0.0,20.4,54.0,0.0,2.4,GOOD
2026-06-01T21:30:00+05:30,PUNE_WEST,0.0,0.0,0.0,20,54.7,0.0,3.6,GOOD
2026-06-01T21:45:00+05:30,PUNE_WEST,0.0,0.0,0.0,20.7,53.4,0.0,3.7,GOOD
2026-06-01T22:00:00+05:30,PUNE_WEST,0.0,0.0,0.0,20.7,48.0,0.0,2.5,GOOD
2026-06-01T22:15:00+05:30,PUNE_WEST,0.0,0.0,0.0,20,50.4,0.0,3.7,GOOD
2026-06-01T22:30:00+05:30,PUNE_WEST,0.0,0.0,0.0,20,53.9,0.0,3.5,GOOD
2026-06-01T22:45:00+05:30,PUNE_WEST,0.0,0.0,0.0,20.2,51.0,0.0,3.7,GOOD
2026-06-01T23:00:00+05:30,PUNE_WEST,0.0,0.0,0.0,21.4,52.0,0.0,3.3,GOOD
2026-06-01T23:15:00+05:30,PUNE_WEST,0.0,0.0,0.0,20,52.1,0.0,3.7,GOOD
2026-06-01T23:30:00+05:30,PUNE_WEST,0.0,0.0,0.0,20.4,50.7,0.0,4.0,GOOD
2026-06-01T23:45:00+05:30,PUNE_WEST,0.0,0.0,0.0,20,55.9,0.0,2.6,GOOD
2026-06-02T00:00:00+05:30,PUNE_WEST,0.0,0.0,0.0,20,76.3,0.0,3.7,GOOD
2026-06-02T00:15:00+05:30,PUNE_WEST,0.0,0.0,0.0,20,79.0,0.0,3.5,GOOD
2026-06-02T00:30:00+05:30,PUNE_WEST,0.0,0.0,0.0,20,84.7,0.0,3.9,GOOD
2026-06-02T00:45:00+05:30,PUNE_WEST,0.0,0.0,0.0,20,84.5,0.0,3.8,GOOD
2026-06-02T01:00:00+05:30,PUNE_WEST,0.0,0.0,0.0,20,76.8,0.0,4.3,GOOD
2026-06-02T01:15:00+05:30,PUNE_WEST,0.0,0.0,0.0,20,81.7,0.0,4.0,GOOD
2026-06-02T01:30:00+05:30,PUNE_WEST,0.0,0.0,0.0,20.4,75.7,0.0,2.4,GOOD
2026-06-02T01:45:00+05:30,PUNE_WEST,0.0,0.0,0.0,20.9,76.5,0.0,3.7,GOOD
2026-06-02T02:00:00+05:30,PUNE_WEST,0.0,0.0,0.0,20,76.2,0.0,2.6,GOOD
2026-06-02T02:15:00+05:30,PUNE_WEST,0.0,0.0,0.0,20,81.0,0.0,3.7,GOOD
2026-06-02T02:30:00+05:30,PUNE_WEST,0.0,0.0,0.0,20,79.0,0.0,3.2,GOOD
2026-06-02T02:45:00+05:30,PUNE_WEST,0.0,0.0,0.0,20,82.3,0.0,4.2,GOOD
2026-06-02T03:00:00+05:30,PUNE_WEST,0.0,0.0,0.0,20,85.2,0.0,3.2,GOOD
2026-06-02T03:15:00+05:30,PUNE_WEST,0.0,0.0,0.0,20,79.4,0.0,3.1,GOOD
2026-06-02T03:30:00+05:30,PUNE_WEST,0.0,0.0,0.0,20,78.9,0.0,3.4,GOOD
2026-06-02T03:45:00+05:30,PUNE_WEST,0.0,0.0,0.0,20,81.2,0.0,3.8,GOOD
2026-06-02T04:00:00+05:30,PUNE_WEST,0.0,0.0,0.0,20,76.4,0.0,4.7,GOOD
2026-06-02T04:15:00+05:30,PUNE_WEST,0.0,0.0,0.0,20,72.6,0.0,2.7,GOOD
2026-06-02T04:30:00+05:30,PUNE_WEST,0.0,0.0,0.0,20,73.6,0.0,4.1,GOOD
2026-06-02T04:45:00+05:30,PUNE_WEST,0.0,0.0,0.0,20,74.2,0.0,4.1,GOOD
2026-06-02T05:00:00+05:30,PUNE_WEST,0.0,0.0,0.0,20,72.1,0.0,3.8,GOOD
2026-06-02T05:15:00+05:30,PUNE_WEST,0.0,0.0,0.0,20,69.0,0.0,3.5,GOOD
2026-06-02T05:30:00+05:30,PUNE_WEST,0.0,0.0,0.0,20,65.9,0.0,3.9,GOOD
2026-06-02T05:45:00+05:30,PUNE_WEST,0.0,0.0,0.0,20,63.1,0.0,4.5,GOOD
2026-06-02T06:00:00+05:30,PUNE_WEST,0.0,0.0,0.0,20.7,64.6,0.0,3.0,GOOD
2026-06-02T06:15:00+05:30,PUNE_WEST,24.6,83.0,14.5,23.1,67.6,0.0,4.5,GOOD
2026-06-02T06:30:00+05:30,PUNE_WEST,67.0,224.1,39.7,23.1,68.0,0.0,2.9,GOOD
2026-06-02T06:45:00+05:30,PUNE_WEST,89.0,223.6,51.6,22.4,66.2,0.0,2.8,GOOD
2026-06-02T07:00:00+05:30,PUNE_WEST,132.6,241.2,78.4,23.1,68.0,0.0,3.6,GOOD
2026-06-02T07:15:00+05:30,PUNE_WEST,127.1,172.2,78.7,24.2,72.2,0.0,2.9,GOOD
2026-06-02T07:30:00+05:30,PUNE_WEST,165.7,191.2,101.3,21.9,70.9,0.0,4.1,GOOD
2026-06-02T07:45:00+05:30,PUNE_WEST,210.5,211.7,127.5,24.7,70.1,0.0,3.3,GOOD
2026-06-02T08:00:00+05:30,PUNE_WEST,230.8,193.1,144.6,26.3,73.3,0.0,3.7,GOOD
2026-06-02T08:15:00+05:30,PUNE_WEST,261.1,194.6,163.9,25.0,73.5,0.0,4.1,GOOD
2026-06-02T08:30:00+05:30,PUNE_WEST,268.2,182.2,168.0,25.8,73.3,0.0,3.1,GOOD
2026-06-02T08:45:00+05:30,PUNE_WEST,353.5,231.9,214.5,26.0,70.3,0.0,4.3,GOOD
2026-06-02T09:00:00+05:30,PUNE_WEST,387.1,239.0,232.7,25.6,69.4,0.0,2.5,GOOD
2026-06-02T09:15:00+05:30,PUNE_WEST,421.2,253.2,246.3,26.6,66.9,0.0,3.3,GOOD
2026-06-02T09:30:00+05:30,PUNE_WEST,477.6,259.5,287.3,28.2,69.5,0.0,3.8,GOOD
2026-06-02T09:45:00+05:30,PUNE_WEST,477.8,254.1,281.4,28.3,67.5,0.0,3.2,GOOD
2026-06-02T10:00:00+05:30,PUNE_WEST,520.1,264.3,306.0,30.0,67.4,0.0,2.5,GOOD
2026-06-02T10:15:00+05:30,PUNE_WEST,520.5,237.2,320.2,27.6,71.6,0.0,4.4,GOOD
2026-06-02T10:30:00+05:30,PUNE_WEST,524.8,231.6,322.1,27.9,71.4,0.0,2.5,GOOD
2026-06-02T10:45:00+05:30,PUNE_WEST,504.2,210.4,314.2,28.4,72.8,0.0,3.9,GOOD
2026-06-02T11:00:00+05:30,PUNE_WEST,514.9,202.0,327.6,28.1,74.8,0.0,3.6,GOOD
2026-06-02T11:15:00+05:30,PUNE_WEST,523.5,193.4,340.2,28.7,76.9,0.0,4.4,GOOD
2026-06-02T11:30:00+05:30,PUNE_WEST,507.8,182.3,331.9,29.8,77.5,0.0,3.8,GOOD
2026-06-02T11:45:00+05:30,PUNE_WEST,507.7,174.7,336.7,29.4,78.9,0.0,3.0,GOOD
2026-06-02T12:00:00+05:30,PUNE_WEST,587.9,232.4,358.0,30.4,70.6,0.0,4.4,GOOD
2026-06-02T12:15:00+05:30,PUNE_WEST,566.8,210.6,357.2,30.1,73.9,0.0,3.5,GOOD
2026-06-02T12:30:00+05:30,PUNE_WEST,607.3,234.3,373.5,31.1,71.5,0.0,2.7,GOOD
2026-06-02T12:45:00+05:30,PUNE_WEST,586.4,217.5,369.6,29.8,73.9,0.0,3.3,GOOD
2026-06-02T13:00:00+05:30,PUNE_WEST,578.4,213.4,366.7,29.5,74.5,0.0,4.2,GOOD
2026-06-02T13:15:00+05:30,PUNE_WEST,577.4,221.3,359.9,29.9,72.8,0.0,3.4,GOOD
2026-06-02T13:30:00+05:30,PUNE_WEST,558.5,219.4,345.5,29.3,72.1,0.0,4.1,GOOD
2026-06-02T13:45:00+05:30,PUNE_WEST,512.9,188.9,332.5,30.8,76.7,0.0,3.9,GOOD
2026-06-02T14:00:00+05:30,PUNE_WEST,467.6,158.6,319.2,28.5,82.0,0.0,3.5,GOOD
2026-06-02T14:15:00+05:30,PUNE_WEST,342.8,105.5,246.6,29.1,87.6,0.0,3.7,GOOD
2026-06-02T14:30:00+05:30,PUNE_WEST,433.8,158.6,293.4,29.1,81.0,0.0,3.6,GOOD
2026-06-02T14:45:00+05:30,PUNE_WEST,393.6,144.1,270.3,29.2,82.6,0.0,3.1,GOOD
2026-06-02T15:00:00+05:30,PUNE_WEST,359.3,133.6,249.3,27.2,83.7,0.0,3.8,GOOD
2026-06-02T15:15:00+05:30,PUNE_WEST,390.5,166.9,259.2,29.5,79.0,0.0,4.8,GOOD
2026-06-02T15:30:00+05:30,PUNE_WEST,357.8,151.0,244.8,29.4,82.2,0.0,3.4,GOOD
2026-06-02T15:45:00+05:30,PUNE_WEST,321.3,142.4,220.7,28.4,82.6,0.0,3.3,GOOD
2026-06-02T16:00:00+05:30,PUNE_WEST,289.6,134.8,200.3,26.0,83.3,0.0,4.8,GOOD
2026-06-02T16:15:00+05:30,PUNE_WEST,282.4,147.9,191.2,27.5,81.1,0.0,3.4,GOOD
2026-06-02T16:30:00+05:30,PUNE_WEST,292.4,181.1,189.4,27.1,76.6,0.0,3.8,GOOD
2026-06-02T16:45:00+05:30,PUNE_WEST,241.6,162.0,157.7,26.4,77.3,0.0,3.3,GOOD
2026-06-02T17:00:00+05:30,PUNE_WEST,227.1,168.0,148.9,25.7,77.8,0.0,4.1,GOOD
2026-06-02T17:15:00+05:30,PUNE_WEST,168.4,135.4,112.6,26.1,79.8,0.0,4.2,GOOD
2026-06-02T17:30:00+05:30,PUNE_WEST,178.4,175.2,115.8,24.7,76.8,0.0,3.0,GOOD
2026-06-02T17:45:00+05:30,PUNE_WEST,118.8,128.9,79.9,25.5,80.4,0.0,3.3,GOOD
2026-06-02T18:00:00+05:30,PUNE_WEST,105.9,133.6,73.1,24.8,83.2,0.0,5.2,GOOD
2026-06-02T18:15:00+05:30,PUNE_WEST,71.0,121.6,48.1,23.4,81.2,0.0,3.1,GOOD
2026-06-02T18:30:00+05:30,PUNE_WEST,39.1,93.3,26.9,22.5,82.8,0.0,2.6,GOOD
2026-06-02T18:45:00+05:30,PUNE_WEST,7.9,19.3,5.6,22.6,85.2,0.0,3.7,GOOD
2026-06-02T19:00:00+05:30,PUNE_WEST,3.5,9.4,2.3,22.4,80.0,0.0,3.0,GOOD
2026-06-02T19:15:00+05:30,PUNE_WEST,0.0,0.0,0.0,23.7,74.8,0.0,3.9,GOOD
2026-06-02T19:30:00+05:30,PUNE_WEST,0.0,0.0,0.0,21.8,73.9,0.0,4.1,GOOD
2026-06-02T19:45:00+05:30,PUNE_WEST,0.0,0.0,0.0,22.3,80.6,0.0,3.1,GOOD
2026-06-02T20:00:00+05:30,PUNE_WEST,0.0,0.0,0.0,20.6,88.8,0.0,4.2,GOOD
2026-06-02T20:15:00+05:30,PUNE_WEST,0.0,0.0,0.0,20.8,85.1,0.0,4.0,GOOD
2026-06-02T20:30:00+05:30,PUNE_WEST,0.0,0.0,0.0,20,83.2,0.0,3.7,GOOD
2026-06-02T20:45:00+05:30,PUNE_WEST,0.0,0.0,0.0,20,82.2,0.0,4.2,GOOD
2026-06-02T21:00:00+05:30,PUNE_WEST,0.0,0.0,0.0,20,82.9,0.0,4.0,GOOD
2026-06-02T21:15:00+05:30,PUNE_WEST,0.0,0.0,0.0,20,89.0,0.0,3.5,GOOD
2026-06-02T21:30:00+05:30,PUNE_WEST,0.0,0.0,0.0,20,93.7,0.0,4.5,GOOD
2026-06-02T21:45:00+05:30,PUNE_WEST,0.0,0.0,0.0,20,89.1,0.0,3.1,GOOD
2026-06-02T22:00:00+05:30,PUNE_WEST,0.0,0.0,0.0,20,83.2,0.0,4.4,GOOD
2026-06-02T22:15:00+05:30,PUNE_WEST,0.0,0.0,0.0,20.6,81.8,0.0,4.0,GOOD
2026-06-02T22:30:00+05:30,PUNE_WEST,0.0,0.0,0.0,20,83.4,0.0,3.6,GOOD
2026-06-02T22:45:00+05:30,PUNE_WEST,0.0,0.0,0.0,20,80.7,0.0,3.5,GOOD
2026-06-02T23:00:00+05:30,PUNE_WEST,0.0,0.0,0.0,21.6,73.5,0.0,2.9,GOOD
2026-06-02T23:15:00+05:30,PUNE_WEST,0.0,0.0,0.0,20,77.8,0.0,3.6,GOOD
2026-06-02T23:30:00+05:30,PUNE_WEST,0.0,0.0,0.0,20,79.3,0.0,3.7,GOOD
2026-06-02T23:45:00+05:30,PUNE_WEST,0.0,0.0,0.0,20,80.9,0.0,2.8,GOOD
2026-06-03T00:00:00+05:30,PUNE_WEST,0.0,0.0,0.0,22.2,14.4,0.0,2.0,GOOD
2026-06-03T00:15:00+05:30,PUNE_WEST,0.0,0.0,0.0,20.9,14.2,0.0,2.5,GOOD
2026-06-03T00:30:00+05:30,PUNE_WEST,0.0,0.0,0.0,22.1,8.3,0.0,2.0,GOOD
2026-06-03T00:45:00+05:30,PUNE_WEST,0.0,0.0,0.0,21.8,15.1,0.0,3.3,GOOD
2026-06-03T01:00:00+05:30,PUNE_WEST,0.0,0.0,0.0,20.7,14.6,0.0,2.6,GOOD
2026-06-03T01:15:00+05:30,PUNE_WEST,0.0,0.0,0.0,21.0,18.3,0.0,2.5,GOOD
2026-06-03T01:30:00+05:30,PUNE_WEST,0.0,0.0,0.0,21.1,12.0,0.0,2.9,GOOD
2026-06-03T01:45:00+05:30,PUNE_WEST,0.0,0.0,0.0,22.4,12.2,0.0,2.5,GOOD
2026-06-03T02:00:00+05:30,PUNE_WEST,0.0,0.0,0.0,22.9,13.7,0.0,2.8,GOOD
2026-06-03T02:15:00+05:30,PUNE_WEST,0.0,0.0,0.0,22.3,13.4,0.0,2.7,GOOD
2026-06-03T02:30:00+05:30,PUNE_WEST,0.0,0.0,0.0,23.8,11.3,0.0,1.0,GOOD
2026-06-03T02:45:00+05:30,PUNE_WEST,0.0,0.0,0.0,21.6,7.2,0.0,2.1,GOOD
2026-06-03T03:00:00+05:30,PUNE_WEST,0.0,0.0,0.0,22.3,9.0,0.0,1.1,GOOD
2026-06-03T03:15:00+05:30,PUNE_WEST,0.0,0.0,0.0,21.1,6.4,0.0,2.9,GOOD
2026-06-03T03:30:00+05:30,PUNE_WEST,0.0,0.0,0.0,21.3,7.1,0.0,3.1,GOOD
2026-06-03T03:45:00+05:30,PUNE_WEST,0.0,0.0,0.0,22.7,5.4,0.0,2.1,GOOD
2026-06-03T04:00:00+05:30,PUNE_WEST,0.0,0.0,0.0,20.9,11.5,0.0,2.4,GOOD
2026-06-03T04:15:00+05:30,PUNE_WEST,0.0,0.0,0.0,21.5,15.2,0.0,2.3,GOOD
2026-06-03T04:30:00+05:30,PUNE_WEST,0.0,0.0,0.0,21.8,8.9,0.0,2.3,GOOD
2026-06-03T04:45:00+05:30,PUNE_WEST,0.0,0.0,0.0,21.1,8.3,0.0,4.0,GOOD
2026-06-03T05:00:00+05:30,PUNE_WEST,0.0,0.0,0.0,22.5,10.5,0.0,2.5,GOOD
2026-06-03T05:15:00+05:30,PUNE_WEST,0.0,0.0,0.0,21.6,10.8,0.0,1.7,GOOD
2026-06-03T05:30:00+05:30,PUNE_WEST,0.0,0.0,0.0,23.9,16.4,0.0,2.0,GOOD
2026-06-03T05:45:00+05:30,PUNE_WEST,0.0,0.0,0.0,22.8,12.1,0.0,3.5,GOOD
2026-06-03T06:00:00+05:30,PUNE_WEST,0.0,0.0,0.0,22.0,17.2,0.0,1.6,GOOD
2026-06-03T06:15:00+05:30,PUNE_WEST,23.6,137.6,6.8,23.8,21.5,0.0,1.9,GOOD
2026-06-03T06:30:00+05:30,PUNE_WEST,74.2,428.1,22.0,24.8,22.6,0.0,2.6,GOOD
2026-06-03T06:45:00+05:30,PUNE_WEST,104.8,452.8,29.2,24.2,19.7,0.0,4.2,GOOD
2026-06-03T07:00:00+05:30,PUNE_WEST,179.4,570.7,51.4,25.3,21.0,0.0,2.3,GOOD
2026-06-03T07:15:00+05:30,PUNE_WEST,284.5,745.0,75.1,25.4,17.6,0.0,2.0,GOOD
2026-06-03T07:30:00+05:30,PUNE_WEST,290.5,624.9,79.8,25.6,19.2,0.0,3.1,GOOD
2026-06-03T07:45:00+05:30,PUNE_WEST,340.6,636.5,91.0,25.8,18.0,0.0,3.5,GOOD
2026-06-03T08:00:00+05:30,PUNE_WEST,384.9,625.7,105.7,26.7,19.2,0.0,2.6,GOOD
2026-06-03T08:15:00+05:30,PUNE_WEST,468.2,707.3,115.5,26.4,14.9,0.0,2.3,GOOD
2026-06-03T08:30:00+05:30,PUNE_WEST,518.7,674.7,147.8,25.5,20.8,0.0,2.1,GOOD
2026-06-03T08:45:00+05:30,PUNE_WEST,581.9,705.3,159.5,27.8,19.1,0.0,3.3,GOOD
2026-06-03T09:00:00+05:30,PUNE_WEST,632.0,696.1,182.4,27.8,21.3,0.0,2.2,GOOD
2026-06-03T09:15:00+05:30,PUNE_WEST,670.5,688.0,195.3,27.9,21.7,0.0,2.8,GOOD
2026-06-03T09:30:00+05:30,PUNE_WEST,735.9,712.3,213.7,31.1,21.6,0.0,2.5,GOOD
2026-06-03T09:45:00+05:30,PUNE_WEST,721.1,646.8,221.2,28.9,24.1,0.0,2.6,GOOD
2026-06-03T10:00:00+05:30,PUNE_WEST,793.3,667.6,252.7,29.6,25.9,0.0,2.9,GOOD
2026-06-03T10:15:00+05:30,PUNE_WEST,816.0,706.6,219.7,29.8,18.4,0.0,2.3,GOOD
2026-06-03T10:30:00+05:30,PUNE_WEST,865.7,728.9,228.2,29.7,17.5,0.0,2.2,GOOD
2026-06-03T10:45:00+05:30,PUNE_WEST,884.7,708.6,245.2,31.1,19.6,0.0,2.4,GOOD
2026-06-03T11:00:00+05:30,PUNE_WEST,930.8,742.9,242.2,31.4,17.0,0.0,3.2,GOOD
2026-06-03T11:15:00+05:30,PUNE_WEST,957.8,745.0,251.7,30.7,17.4,0.0,1.5,GOOD
2026-06-03T11:30:00+05:30,PUNE_WEST,934.8,728.6,231.7,30.5,15.1,0.0,3.1,GOOD
2026-06-03T11:45:00+05:30,PUNE_WEST,1000.3,746.1,270.0,30.1,18.4,0.0,1.3,GOOD
2026-06-03T12:00:00+05:30,PUNE_WEST,988.1,702.0,293.9,32.4,22.7,0.0,2.6,GOOD
2026-06-03T12:15:00+05:30,PUNE_WEST,996.9,720.1,280.3,32.5,20.2,0.0,1.8,GOOD
2026-06-03T12:30:00+05:30,PUNE_WEST,989.4,730.6,260.4,31.4,17.4,0.0,2.9,GOOD
2026-06-03T12:45:00+05:30,PUNE_WEST,994.0,718.6,277.7,32.3,19.9,0.0,0.9,GOOD
2026-06-03T13:00:00+05:30,PUNE_WEST,1032.0,776.3,262.0,31.4,16.0,0.0,1.9,GOOD
2026-06-03T13:15:00+05:30,PUNE_WEST,991.0,758.3,245.6,31.5,15.0,0.0,2.4,GOOD
2026-06-03T13:30:00+05:30,PUNE_WEST,975.6,769.9,228.1,31.9,12.9,0.0,2.0,GOOD
2026-06-03T13:45:00+05:30,PUNE_WEST,948.5,705.6,274.7,31.5,21.5,0.0,4.1,GOOD
2026-06-03T14:00:00+05:30,PUNE_WEST,914.3,710.8,249.5,31.6,18.9,0.0,2.0,GOOD
2026-06-03T14:15:00+05:30,PUNE_WEST,915.4,751.4,229.9,32.0,15.6,0.0,3.1,GOOD
2026-06-03T14:30:00+05:30,PUNE_WEST,884.0,739.3,229.1,30.7,16.8,0.0,2.6,GOOD
2026-06-03T14:45:00+05:30,PUNE_WEST,819.6,703.4,217.3,30.6,17.7,0.0,2.6,GOOD
2026-06-03T15:00:00+05:30,PUNE_WEST,801.4,709.8,217.0,30.9,18.6,0.0,2.8,GOOD
2026-06-03T15:15:00+05:30,PUNE_WEST,762.8,725.5,191.4,30.2,15.5,0.0,2.7,GOOD
2026-06-03T15:30:00+05:30,PUNE_WEST,733.6,728.1,188.4,29.5,16.4,0.0,3.6,GOOD
2026-06-03T15:45:00+05:30,PUNE_WEST,672.3,710.4,169.7,30.0,15.8,0.0,2.3,GOOD
2026-06-03T16:00:00+05:30,PUNE_WEST,614.7,643.3,187.8,28.6,23.9,0.0,1.9,GOOD
2026-06-03T16:15:00+05:30,PUNE_WEST,552.7,620.9,169.4,29.0,24.1,0.0,1.6,GOOD
2026-06-03T16:30:00+05:30,PUNE_WEST,506.7,608.1,160.7,28.8,25.7,0.0,2.8,GOOD
2026-06-03T16:45:00+05:30,PUNE_WEST,456.8,613.4,138.6,28.2,23.6,0.0,3.0,GOOD
2026-06-03T17:00:00+05:30,PUNE_WEST,440.9,664.6,130.7,28.2,22.5,0.0,3.4,GOOD
2026-06-03T17:15:00+05:30,PUNE_WEST,362.1,639.8,97.7,26.0,18.4,0.0,2.5,GOOD
2026-06-03T17:30:00+05:30,PUNE_WEST,325.5,685.0,79.9,27.8,14.7,0.0,2.4,GOOD
2026-06-03T17:45:00+05:30,PUNE_WEST,239.0,568.4,66.9,26.4,20.0,0.0,2.8,GOOD
2026-06-03T18:00:00+05:30,PUNE_WEST,212.6,625.7,58.4,26.9,19.2,0.0,3.0,GOOD
2026-06-03T18:15:00+05:30,PUNE_WEST,156.5,594.5,44.0,26.7,20.1,0.0,2.4,GOOD
2026-06-03T18:30:00+05:30,PUNE_WEST,103.9,553.3,30.9,25.5,22.6,0.0,2.9,GOOD
2026-06-03T18:45:00+05:30,PUNE_WEST,50.3,295.2,14.3,25.0,20.7,0.0,2.5,GOOD
2026-06-03T19:00:00+05:30,PUNE_WEST,7.4,44.0,2.0,23.4,18.8,0.0,2.7,GOOD
2026-06-03T19:15:00+05:30,PUNE_WEST,0.0,0.0,0.0,23.7,17.8,0.0,2.9,GOOD
2026-06-03T19:30:00+05:30,PUNE_WEST,0.0,0.0,0.0,23.8,11.0,0.0,1.0,GOOD
2026-06-03T19:45:00+05:30,PUNE_WEST,0.0,0.0,0.0,24.0,15.7,0.0,2.7,GOOD
2026-06-03T20:00:00+05:30,PUNE_WEST,0.0,0.0,0.0,23.8,12.2,0.0,1.4,GOOD
2026-06-03T20:15:00+05:30,PUNE_WEST,0.0,0.0,0.0,22.3,15.3,0.0,3.1,GOOD
2026-06-03T20:30:00+05:30,PUNE_WEST,0.0,0.0,0.0,21.7,15.7,0.0,1.2,GOOD
2026-06-03T20:45:00+05:30,PUNE_WEST,0.0,0.0,0.0,21.2,21.0,0.0,2.6,GOOD
2026-06-03T21:00:00+05:30,PUNE_WEST,0.0,0.0,0.0,22.3,23.8,0.0,2.4,GOOD
2026-06-03T21:15:00+05:30,PUNE_WEST,0.0,0.0,0.0,21.5,17.5,0.0,3.0,GOOD
2026-06-03T21:30:00+05:30,PUNE_WEST,0.0,0.0,0.0,21.0,15.9,0.0,2.5,GOOD
2026-06-03T21:45:00+05:30,PUNE_WEST,0.0,0.0,0.0,21.2,20.2,0.0,2.2,GOOD
2026-06-03T22:00:00+05:30,PUNE_WEST,0.0,0.0,0.0,21.4,15.5,0.0,2.3,GOOD
2026-06-03T22:15:00+05:30,PUNE_WEST,0.0,0.0,0.0,21.6,12.4,0.0,3.0,GOOD
2026-06-03T22:30:00+05:30,PUNE_WEST,0.0,0.0,0.0,22.2,20.3,0.0,1.5,GOOD
2026-06-03T22:45:00+05:30,PUNE_WEST,0.0,0.0,0.0,20.6,15.5,0.0,2.0,GOOD
2026-06-03T23:00:00+05:30,PUNE_WEST,0.0,0.0,0.0,22.5,17.7,0.0,1.9,GOOD
2026-06-03T23:15:00+05:30,PUNE_WEST,0.0,0.0,0.0,21.0,15.4,0.0,2.7,GOOD
2026-06-03T23:30:00+05:30,PUNE_WEST,0.0,0.0,0.0,21.2,14.1,0.0,2.7,GOOD
2026-06-03T23:45:00+05:30,PUNE_WEST,0.0,0.0,0.0,20.4,18.5,0.0,2.0,GOOD
2026-06-04T00:00:00+05:30,PUNE_WEST,0.0,0.0,0.0,20.1,36.9,0.0,2.7,GOOD
2026-06-04T00:15:00+05:30,PUNE_WEST,0.0,0.0,0.0,20.3,31.9,0.0,3.1,GOOD
2026-06-04T00:30:00+05:30,PUNE_WEST,0.0,0.0,0.0,20.8,30.4,0.0,2.7,GOOD
2026-06-04T00:45:00+05:30,PUNE_WEST,0.0,0.0,0.0,20,32.9,0.0,2.6,GOOD
2026-06-04T01:00:00+05:30,PUNE_WEST,0.0,0.0,0.0,21.3,38.2,0.0,3.6,GOOD
2026-06-04T01:15:00+05:30,PUNE_WEST,0.0,0.0,0.0,20.7,41.6,0.0,2.5,GOOD
2026-06-04T01:30:00+05:30,PUNE_WEST,0.0,0.0,0.0,21.1,41.3,0.0,3.2,GOOD
2026-06-04T01:45:00+05:30,PUNE_WEST,0.0,0.0,0.0,20,47.6,0.0,3.8,GOOD
2026-06-04T02:00:00+05:30,PUNE_WEST,0.0,0.0,0.0,20,48.0,0.0,3.6,GOOD
2026-06-04T02:15:00+05:30,PUNE_WEST,0.0,0.0,0.0,20.2,53.4,0.0,2.5,GOOD
2026-06-04T02:30:00+05:30,PUNE_WEST,0.0,0.0,0.0,20.2,51.6,0.0,3.4,GOOD
2026-06-04T02:45:00+05:30,PUNE_WEST,0.0,0.0,0.0,20.3,49.4,0.0,2.0,GOOD
2026-06-04T03:00:00+05:30,PUNE_WEST,0.0,0.0,0.0,21.7,42.4,0.0,2.1,GOOD
2026-06-04T03:15:00+05:30,PUNE_WEST,0.0,0.0,0.0,20.7,36.1,0.0,2.8,GOOD
2026-06-04T03:30:00+05:30,PUNE_WEST,0.0,0.0,0.0,21.9,28.4,0.0,3.3,GOOD
2026-06-04T03:45:00+05:30,PUNE_WEST,0.0,0.0,0.0,21.0,32.6,0.0,2.2,GOOD
2026-06-04T04:00:00+05:30,PUNE_WEST,0.0,0.0,0.0,22.6,31.5,0.0,3.8,GOOD
2026-06-04T04:15:00+05:30,PUNE_WEST,0.0,0.0,0.0,21.1,29.1,0.0,3.4,GOOD
2026-06-04T04:30:00+05:30,PUNE_WEST,0.0,0.0,0.0,20.2,28.5,0.0,2.7,GOOD
2026-06-04T04:45:00+05:30,PUNE_WEST,0.0,0.0,0.0,21.1,28.0,0.0,1.7,GOOD
2026-06-04T05:00:00+05:30,PUNE_WEST,0.0,0.0,0.0,21.2,27.9,0.0,2.1,GOOD
2026-06-04T05:15:00+05:30,PUNE_WEST,0.0,0.0,0.0,22.1,30.9,0.0,3.5,GOOD
2026-06-04T05:30:00+05:30,PUNE_WEST,0.0,0.0,0.0,22.9,29.0,0.0,2.5,GOOD
2026-06-04T05:45:00+05:30,PUNE_WEST,0.0,0.0,0.0,21.0,24.0,0.0,2.5,GOOD
2026-06-04T06:00:00+05:30,PUNE_WEST,0.0,0.0,0.0,21.6,28.9,0.0,3.3,GOOD
2026-06-04T06:15:00+05:30,PUNE_WEST,37.9,194.3,14.2,21.6,34.6,0.0,2.1,GOOD
2026-06-04T06:30:00+05:30,PUNE_WEST,94.4,479.1,36.0,22.4,35.6,0.0,3.0,GOOD
2026-06-04T06:45:00+05:30,PUNE_WEST,140.3,519.3,53.6,22.8,35.7,0.0,3.0,GOOD
2026-06-04T07:00:00+05:30,PUNE_WEST,144.2,402.2,54.0,24.0,34.6,0.0,3.0,GOOD
2026-06-04T07:15:00+05:30,PUNE_WEST,226.2,482.0,90.8,25.0,38.7,0.0,3.3,GOOD
2026-06-04T07:30:00+05:30,PUNE_WEST,290.8,489.2,126.0,23.7,43.6,0.0,3.1,GOOD
